plot_code,image_array,country_code,survey_date,altitude,longitude,latitude,tsu_id,plot_id,country_name,sign_of_erosion,srf_salt,srf_crust,crsfrgab,srf_stone,lndform,slope_class,bare_soil,main_land_use,life_forms,crop_type,field_size,field_distribution_pattern,ploughing_sign,ploughing_direction,tillage_mode,input_crop_residue,input_green_manure,input_animal_manure,input_inorganic,water_supply,grazing_sign_present,grazing_sign_infrastructure,grazing_sign_droppings,grazing_sign_grass,overgrazing_sign_bare,overgrazing_sign_dung,overgrazing_sign_deforest
KE049-2-1,"[[[166 199 230]
  [172 196 223]
  [169 189 218]
  ...
  [230 230 232]
  [226 224 227]
  [223 221 224]]

 [[170 199 228]
  [181 201 225]
  [199 213 236]
  ...
  [226 226 228]
  [223 221 224]
  [224 222 225]]

 [[175 199 223]
  [204 216 234]
  [221 227 240]
  ...
  [225 225 227]
  [226 224 227]
  [230 228 231]]

 ...

 [[ 87  55  34]
  [103  70  47]
  [130  98  72]
  ...
  [ 69  45  32]
  [ 72  47  32]
  [ 87  62  47]]

 [[ 95  60  38]
  [129  94  72]
  [128  94  69]
  ...
  [ 69  47  36]
  [ 57  36  21]
  [ 77  57  40]]

 [[117  82  59]
  [131  96  73]
  [117  82  58]
  ...
  [ 69  49  39]
  [ 67  48  34]
  [ 68  50  34]]]",KE,2023/08/07,1658,34.8111186,0.089561,952801801701601,6125,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),No,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE049-1-1,"[[[ 61  64  47]
  [ 54  63  46]
  [ 42  50  35]
  ...
  [ 56  62  44]
  [ 58  67  50]
  [ 51  60  45]]

 [[ 80  82  66]
  [ 53  62  45]
  [ 40  49  34]
  ...
  [ 54  60  44]
  [ 53  61  45]
  [ 60  68  54]]

 [[ 81  84  67]
  [ 45  54  36]
  [ 35  43  28]
  ...
  [ 57  64  49]
  [ 65  71  57]
  [ 61  68  54]]

 ...

 [[112 137   7]
  [ 96 109  13]
  [110 119  23]
  ...
  [109 120  30]
  [ 83 100  21]
  [ 98 117  22]]

 [[123 146   5]
  [143 155  33]
  [127 133  38]
  ...
  [109 119  31]
  [ 71  87  13]
  [105 124  40]]

 [[147 165  27]
  [146 157  32]
  [135 140  38]
  ...
  [105 115  30]
  [ 71  86  17]
  [ 69  87  10]]]",KE,2023/08/07,1672,34.807427600000004,0.0931909,952801801201201,6126,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Sloping (5 - 10%),No,Cultivated and managed land (terrestial area),Shrub,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)",1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Not applicable,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE049-3-1,"[[[ 67  71  26]
  [ 73  85  29]
  [ 68  78  27]
  ...
  [ 72  79  69]
  [ 78  78  75]
  [ 63  61  65]]

 [[ 94 100  54]
  [ 70  83  33]
  [ 72  84  34]
  ...
  [ 55  61  53]
  [ 72  74  75]
  [118 118 124]]

 [[ 87  97  47]
  [ 60  74  35]
  [ 64  80  36]
  ...
  [ 70  74  73]
  [165 169 175]
  [169 175 185]]

 ...

 [[132 111  44]
  [196 184 102]
  [173 147  88]
  ...
  [ 70  19   9]
  [ 78  19  10]
  [126  33  25]]

 [[136 114  47]
  [142 127  56]
  [168 144  75]
  ...
  [ 74  19   9]
  [ 88  24  13]
  [131  36  25]]

 [[164 141  70]
  [123 106  38]
  [171 150  69]
  ...
  [ 75  22  11]
  [ 95  27  15]
  [125  32  17]]]",KE,2023/08/07,1623,34.8104064,0.1028433,952801800201501,6127,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Fodder plants,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE063-4-1,"[[[ 64  78  91]
  [ 59  73  86]
  [ 63  77  91]
  ...
  [ 24  42  25]
  [ 25  39  27]
  [ 12  24  15]]

 [[ 56  70  83]
  [ 48  62  75]
  [ 53  67  80]
  ...
  [ 19  36  20]
  [ 16  30  17]
  [ 11  23  12]]

 [[ 64  79  92]
  [ 60  76  89]
  [ 57  72  85]
  ...
  [ 19  32  19]
  [  8  19   9]
  [ 13  24  14]]

 ...

 [[ 94  73  49]
  [109  89  70]
  [136 116  95]
  ...
  [234 224 201]
  [178 156 129]
  [141 108  81]]

 [[ 85  59  38]
  [170 151 134]
  [101  83  67]
  ...
  [184 170 148]
  [197 178 150]
  [143 116  81]]

 [[ 94  70  49]
  [137 125 108]
  [123 112  97]
  ...
  [124 107  85]
  [139 124 101]
  [204 184 150]]]",KE,2023/09/29,2007,35.622479999999996,-0.9258333000000001,978188400701701,7245,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Mechanical (tractor),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE018-3-1,"[[[ 83 163 225]
  [ 47 121 179]
  [ 74 151 210]
  ...
  [ 46 141 209]
  [ 46 140 209]
  [ 46 139 208]]

 [[ 87 167 230]
  [ 53 128 186]
  [ 65 142 201]
  ...
  [ 48 142 210]
  [ 48 141 209]
  [ 46 139 208]]

 [[ 82 163 225]
  [ 72 150 210]
  [ 68 146 207]
  ...
  [ 49 142 211]
  [ 49 142 211]
  [ 47 140 209]]

 ...

 [[  5   4   8]
  [ 13  12  10]
  [ 16  13  10]
  ...
  [138  92  64]
  [149 103  72]
  [150 105  72]]

 [[  8   3   3]
  [  8   2   0]
  [ 10   3   0]
  ...
  [139  92  64]
  [142  96  64]
  [149 103  70]]

 [[ 16   9   8]
  [ 16   8   6]
  [ 12   5   3]
  ...
  [146 101  70]
  [140  95  65]
  [151 106  74]]]",KE,2023/09/25,1044,37.7369693,-3.0733304,1031190801700401,7274,Kenya,No,No,No,Few (2-5%),Stones (6 - 20 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Non-Graminoids,Vegetables,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Irrigated,No,No,No,No,No,No,No
KE018-4-1,"[[[ 29 143 213]
  [ 32 146 216]
  [ 34 148 218]
  ...
  [ 47 145 216]
  [ 47 145 218]
  [ 46 144 217]]

 [[ 30 144 214]
  [ 32 146 216]
  [ 34 148 218]
  ...
  [ 50 148 219]
  [ 48 146 218]
  [ 46 144 217]]

 [[ 31 145 215]
  [ 34 148 218]
  [ 36 150 220]
  ...
  [ 49 147 218]
  [ 48 146 217]
  [ 47 145 216]]

 ...

 [[147 114  76]
  [148 131  89]
  [144 122  81]
  ...
  [ 19  12   8]
  [105  74  57]
  [133  93  69]]

 [[144 110  73]
  [145 129  85]
  [146 129  86]
  ...
  [ 53  40  32]
  [112  82  65]
  [112  73  52]]

 [[149 112  75]
  [147 126  82]
  [143 141  94]
  ...
  [ 43  30  23]
  [ 80  56  48]
  [113  82  61]]]",KE,2023/09/25,1014,37.743789899999996,-3.0758012999999997,1031190802001201,7275,Kenya,No,No,Yes,Very few (0-2%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,5 to 12 acres (± 2 to 5 ha ; 20.000-50.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Irrigated,No,No,No,No,No,No,No
KE017-4-1,"[[[206 221 240]
  [207 222 241]
  [208 223 242]
  ...
  [190 206 231]
  [189 205 228]
  [189 205 227]]

 [[206 221 240]
  [207 222 241]
  [207 222 241]
  ...
  [189 205 230]
  [188 204 228]
  [188 205 226]]

 [[205 220 239]
  [206 221 240]
  [206 221 240]
  ...
  [189 205 230]
  [188 204 227]
  [187 204 225]]

 ...

 [[ 57  49  46]
  [ 69  56  58]
  [ 59  42  40]
  ...
  [ 99  71  62]
  [ 98  69  59]
  [101  71  61]]

 [[ 55  47  44]
  [ 57  45  46]
  [ 62  45  43]
  ...
  [ 86  58  49]
  [ 92  63  53]
  [ 95  65  55]]

 [[ 66  51  50]
  [ 72  57  53]
  [ 90  72  65]
  ...
  [108  76  63]
  [100  72  60]
  [ 86  59  50]]]",KE,2023/09/27,1627,37.3577904,-2.8538306,1025845101300701,7279,Kenya,Yes,No,No,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,5 to 12 acres (± 2 to 5 ha ; 20.000-50.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,No,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE017-1-1,"[[[191 211 235]
  [192 212 236]
  [190 210 236]
  ...
  [199 219 242]
  [198 218 243]
  [196 216 240]]

 [[191 211 235]
  [192 212 235]
  [189 208 234]
  ...
  [196 216 241]
  [195 215 240]
  [195 215 239]]

 [[189 209 233]
  [190 210 235]
  [187 206 232]
  ...
  [193 213 238]
  [194 214 239]
  [195 216 240]]

 ...

 [[ 97  74  65]
  [113  85  75]
  [124  91  78]
  ...
  [ 92  65  54]
  [ 83  55  50]
  [107  77  73]]

 [[ 65  45  37]
  [ 93  66  55]
  [108  73  60]
  ...
  [106  82  72]
  [ 86  65  61]
  [ 75  54  50]]

 [[100  72  61]
  [110  76  62]
  [110  81  71]
  ...
  [ 99  75  66]
  [ 96  73  65]
  [ 93  70  63]]]",KE,2023/09/27,1624,37.3580768,-2.8525148,1025845101200701,7280,Kenya,No,No,No,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,5 to 12 acres (± 2 to 5 ha ; 20.000-50.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE017-2-1,"[[[153 190 230]
  [132 185 235]
  [126 185 234]
  ...
  [106 172 224]
  [109 172 225]
  [109 170 224]]

 [[154 189 226]
  [131 181 228]
  [127 183 232]
  ...
  [107 173 225]
  [109 172 225]
  [109 170 224]]

 [[169 202 233]
  [143 187 228]
  [135 184 231]
  ...
  [109 175 227]
  [110 172 226]
  [109 170 224]]

 ...

 [[108  72  58]
  [105  69  55]
  [101  65  51]
  ...
  [123  88  76]
  [133  98  86]
  [118  85  72]]

 [[108  72  58]
  [111  74  60]
  [109  73  59]
  ...
  [115  79  65]
  [111  77  64]
  [137 106  92]]

 [[113  77  61]
  [120  80  61]
  [116  79  61]
  ...
  [121  82  67]
  [119  79  66]
  [107  72  58]]]",KE,2023/09/27,1614,37.356504,-2.8508845000000003,1025845101000601,7281,Kenya,No,No,No,Common (5-15%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,5 to 12 acres (± 2 to 5 ha ; 20.000-50.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE017-3-1,"[[[177 197 221]
  [182 202 226]
  [184 204 228]
  ...
  [216 232 250]
  [213 230 248]
  [212 229 245]]

 [[174 194 218]
  [176 196 220]
  [179 199 223]
  ...
  [212 229 247]
  [210 227 245]
  [208 226 243]]

 [[172 192 216]
  [172 192 216]
  [176 196 220]
  ...
  [206 224 242]
  [204 222 242]
  [204 222 241]]

 ...

 [[108  88  81]
  [ 89  69  62]
  [ 81  62  55]
  ...
  [ 73  51  45]
  [ 78  58  53]
  [ 66  47  43]]

 [[ 67  47  40]
  [ 60  40  33]
  [ 71  51  44]
  ...
  [ 83  61  55]
  [ 66  46  41]
  [ 72  53  50]]

 [[ 80  58  50]
  [ 71  51  44]
  [ 86  67  61]
  ...
  [ 81  60  59]
  [ 65  46  44]
  [ 70  52  50]]]",KE,2023/09/27,1589,37.3605569,-2.8464917,1025845100501001,7282,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,5 to 12 acres (± 2 to 5 ha ; 20.000-50.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),No,No,Yes,Yes,Rainfed ,No,No,Yes,No,No,No,No
KE085-1-1,"[[[185 190 210]
  [186 191 211]
  [187 192 212]
  ...
  [209 218 236]
  [213 217 237]
  [213 216 237]]

 [[184 189 209]
  [185 190 210]
  [186 191 211]
  ...
  [207 215 235]
  [209 217 236]
  [207 216 235]]

 [[181 186 206]
  [181 186 206]
  [183 188 208]
  ...
  [202 209 234]
  [202 215 234]
  [200 214 231]]

 ...

 [[ 79  97  51]
  [ 86 100  59]
  [ 78  77  47]
  ...
  [114 132 106]
  [ 79  96  65]
  [ 63  76  52]]

 [[ 81  94  53]
  [ 84  87  52]
  [ 81  75  47]
  ...
  [ 75  90  68]
  [ 76  89  61]
  [ 56  67  46]]

 [[ 74  93  37]
  [ 91 107  52]
  [ 76  90  41]
  ...
  [ 58  64  42]
  [ 88  77  61]
  [ 67  79  55]]]",KE,2023/09/29,1346,37.1085142,-2.0455726999999997,1005805301300101,7289,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,2 to 5 acres (± 0.8 to 2 ha ; 8000-20.000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Mechanical (tractor),Yes,No,Yes,Yes,Irrigated,No,No,No,No,No,No,No
KE062-3-1,"[[[ 46  48  61]
  [124 136 149]
  [129 151 155]
  ...
  [100 122 117]
  [ 92 113 106]
  [ 93 115 106]]

 [[ 42  46  54]
  [ 81  92 100]
  [ 69  89  91]
  ...
  [ 77 100  89]
  [ 75  97  89]
  [ 78 101  94]]

 [[ 28  35  35]
  [ 29  39  38]
  [  9  26  23]
  ...
  [ 88 110  95]
  [102 126 118]
  [ 89 112 111]]

 ...

 [[121 161 115]
  [125 172 115]
  [108 147  93]
  ...
  [133 133 114]
  [127 116 109]
  [ 71  46  48]]

 [[144 187 140]
  [109 157 103]
  [ 80 112  61]
  ...
  [159 175 141]
  [151 160 141]
  [ 74  59  54]]

 [[127 167 116]
  [106 150  99]
  [ 95 115  72]
  ...
  [109 126  87]
  [ 79  91  61]
  [ 88  78  59]]]",KE,2024/02/13,1493,34.6205037,-0.8289989,975511101900201,12186,Kenya,No,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,Yes,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE062-3-1,"[[[ 46  48  61]
  [124 136 149]
  [129 151 155]
  ...
  [100 122 117]
  [ 92 113 106]
  [ 93 115 106]]

 [[ 42  46  54]
  [ 81  92 100]
  [ 69  89  91]
  ...
  [ 77 100  89]
  [ 75  97  89]
  [ 78 101  94]]

 [[ 28  35  35]
  [ 29  39  38]
  [  9  26  23]
  ...
  [ 88 110  95]
  [102 126 118]
  [ 89 112 111]]

 ...

 [[121 161 115]
  [125 172 115]
  [108 147  93]
  ...
  [133 133 114]
  [127 116 109]
  [ 71  46  48]]

 [[144 187 140]
  [109 157 103]
  [ 80 112  61]
  ...
  [159 175 141]
  [151 160 141]
  [ 74  59  54]]

 [[127 167 116]
  [106 150  99]
  [ 95 115  72]
  ...
  [109 126  87]
  [ 79  91  61]
  [ 88  78  59]]]",KE,2024/02/13,1493,34.6205037,-0.8289989,975511101900201,12186,Kenya,No,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Gently sloping (2 - 5%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,Yes,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE062-4-1,"[[[ 27  30  24]
  [ 30  32  26]
  [ 32  34  27]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 33  37  27]
  [ 32  34  27]
  [ 30  32  28]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 36  39  26]
  [ 31  33  25]
  [ 26  27  26]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 24  31  16]
  [ 31  31  22]
  [ 35  36  23]
  ...
  [ 50  45  39]
  [ 68  61  55]
  [ 52  45  36]]

 [[ 29  39  23]
  [ 29  33  22]
  [ 27  34  19]
  ...
  [ 42  39  32]
  [ 46  39  31]
  [ 47  40  29]]

 [[ 31  38  23]
  [ 28  31  21]
  [ 24  32  17]
  ...
  [ 54  50  38]
  [ 53  47  32]
  [ 49  44  27]]]",KE,2024/02/13,1451,34.6228761,-0.818922,975511100800501,12187,Kenya,No,No,No,Very few (0-2%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE062-4-1,"[[[ 27  30  24]
  [ 30  32  26]
  [ 32  34  27]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 33  37  27]
  [ 32  34  27]
  [ 30  32  28]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 36  39  26]
  [ 31  33  25]
  [ 26  27  26]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 24  31  16]
  [ 31  31  22]
  [ 35  36  23]
  ...
  [ 50  45  39]
  [ 68  61  55]
  [ 52  45  36]]

 [[ 29  39  23]
  [ 29  33  22]
  [ 27  34  19]
  ...
  [ 42  39  32]
  [ 46  39  31]
  [ 47  40  29]]

 [[ 31  38  23]
  [ 28  31  21]
  [ 24  32  17]
  ...
  [ 54  50  38]
  [ 53  47  32]
  [ 49  44  27]]]",KE,2024/02/13,1451,34.6228761,-0.818922,975511100800501,12187,Kenya,No,No,No,Very few (0-2%),Coarse gravel (2 - 6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Very gently sloping (0.5 - 2.0%),No,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,"Signs of tillage in the past: ridges visible forming a pattern, but ridges less pronounced/flattened",Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE060-4-1,"[[[162 215 221]
  [151 157 175]
  [255 255 255]
  ...
  [254 255 255]
  [253 255 254]
  [253 255 254]]

 [[161 208 218]
  [152 159 179]
  [244 249 249]
  ...
  [253 255 254]
  [253 255 254]
  [253 255 254]]

 [[149 193 211]
  [148 158 180]
  [210 221 221]
  ...
  [252 254 253]
  [253 255 254]
  [253 255 254]]

 ...

 [[ 61  98  44]
  [ 93 133  71]
  [ 78 107  55]
  ...
  [110  81  61]
  [121 103  70]
  [106 106  57]]

 [[ 71 100  66]
  [ 88 131  62]
  [100 152  58]
  ...
  [115  85  60]
  [ 96 102  52]
  [ 94 117  52]]

 [[ 58  88  67]
  [ 87 130  58]
  [ 87 146  31]
  ...
  [102  92  53]
  [ 95 105  39]
  [ 98  81  37]]]",KE,2024/02/14,1807,34.8496997,-0.702729,972395201801801,12191,Kenya,No,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated aquatic or regularly flooded areas,Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE060-4-1,"[[[162 215 221]
  [151 157 175]
  [255 255 255]
  ...
  [254 255 255]
  [253 255 254]
  [253 255 254]]

 [[161 208 218]
  [152 159 179]
  [244 249 249]
  ...
  [253 255 254]
  [253 255 254]
  [253 255 254]]

 [[149 193 211]
  [148 158 180]
  [210 221 221]
  ...
  [252 254 253]
  [253 255 254]
  [253 255 254]]

 ...

 [[ 61  98  44]
  [ 93 133  71]
  [ 78 107  55]
  ...
  [110  81  61]
  [121 103  70]
  [106 106  57]]

 [[ 71 100  66]
  [ 88 131  62]
  [100 152  58]
  ...
  [115  85  60]
  [ 96 102  52]
  [ 94 117  52]]

 [[ 58  88  67]
  [ 87 130  58]
  [ 87 146  31]
  ...
  [102  92  53]
  [ 95 105  39]
  [ 98  81  37]]]",KE,2024/02/14,1807,34.8496997,-0.702729,972395201801801,12191,Kenya,No,No,No,Common (5-15%),Medium gravel (0.6 - 2.0 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated aquatic or regularly flooded areas,Herbaceous - Graminoids,Cereals,Less than 1 acre (< ± 0.4 ha ; < 4000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,No,Yes,Rainfed ,No,No,No,No,No,No,No
KE060-5-1,"[[[136 192 251]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17  10]
  [ 10  14   9]
  [ 12  17  12]]

 [[137 193 252]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17   9]
  [ 13  16  10]
  [ 15  19  13]]

 [[138 194 253]
  [140 196 254]
  [139 195 253]
  ...
  [ 17  20  13]
  [ 17  20  13]
  [ 20  23  17]]

 ...

 [[ 50  22  13]
  [ 54  26  18]
  [ 53  25  18]
  ...
  [ 60  60  42]
  [ 50  42  29]
  [ 58  58  38]]

 [[ 48  21  15]
  [ 50  23  17]
  [ 51  25  18]
  ...
  [ 63  70  50]
  [ 42  32  19]
  [ 49  40  22]]

 [[ 48  22  19]
  [ 45  20  16]
  [ 49  24  18]
  ...
  [ 37  36  22]
  [ 34  26  12]
  [ 59  58  35]]]",KE,2024/02/14,1888,34.8469645,-0.6896635999999999,972395200401501,12193,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
KE060-5-1,"[[[136 192 251]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17  10]
  [ 10  14   9]
  [ 12  17  12]]

 [[137 193 252]
  [137 193 252]
  [138 194 253]
  ...
  [ 14  17   9]
  [ 13  16  10]
  [ 15  19  13]]

 [[138 194 253]
  [140 196 254]
  [139 195 253]
  ...
  [ 17  20  13]
  [ 17  20  13]
  [ 20  23  17]]

 ...

 [[ 50  22  13]
  [ 54  26  18]
  [ 53  25  18]
  ...
  [ 60  60  42]
  [ 50  42  29]
  [ 58  58  38]]

 [[ 48  21  15]
  [ 50  23  17]
  [ 51  25  18]
  ...
  [ 63  70  50]
  [ 42  32  19]
  [ 49  40  22]]

 [[ 48  22  19]
  [ 45  20  16]
  [ 49  24  18]
  ...
  [ 37  36  22]
  [ 34  26  12]
  [ 59  58  35]]]",KE,2024/02/14,1888,34.8469645,-0.6896635999999999,972395200401501,12193,Kenya,No,No,No,Few (2-5%),Fine gravel (0.2 - 0.6 cm),"Sloping land (Gradient 10–30%, relief intensity 50-150 m/km)",Strongly sloping (10 - 15%),Yes,Cultivated and managed land (terrestial area),Herbaceous - Graminoids,Cereals,1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2),Contiguous fields; > 70% – regular pattern ,Signs of field recently tilled: presence of prominent ridges or heaps,Along contours,Manual (hoe),Yes,No,Yes,Yes,Rainfed ,No,No,No,No,No,No,No
